index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country
https://www.nbcnews.com/news/weather/severe-storms-threaten-july-4th-travel-festivities-south-northeast-rcna92251,https://www.nbcnews.com/news/weather/severe-storms-threaten-july-4th-travel-festivities-south-northeast-rcna92251,0,www.nbcnews.com,"Severe storms threaten July 4th travel, festivities across South and Northeast",As the extended 4th of July holiday weekend looms on the horizon severe storms are set to take aim across a wide swath from New York and Pennsylvania stretching down to Arkansas.,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2023-07/230702-noaa-weather-system-jm-1256-5b389f.jpg",2023-07-02T17:10:00Z,,"As the extended 4th of July holiday weekend looms on the horizon severe storms are set to take aim across a wide swath from New York and Pennsylvania stretching down to Arkansas.
On Sunday, 51 milli… [+2393 chars]",,en,Storm Arkansas,Storm,femaList,United States
https://nikonrumors.com/2023/07/02/thunderstorm-and-a-kugelblitz.aspx/,https://nikonrumors.com/2023/07/02/thunderstorm-and-a-kugelblitz.aspx/,0,nikonrumors.com,Thunderstorm and a Kugelblitz?,"Thunderstorm and a Kugelblitz? By Christoph Malin (see also his previous guest posts here) On June 22nd, 2023, the heat was finally peaking after days of a heatwave around Innsbruck, Tyrol, Vorarlberg, Bavaria, and South Tyrol, evening thunderstorms were pred…",https://nikonrumors.com/wp-content/uploads/2023/07/Thunderstorm-and-a-Kugelblitz.jpg,2023-07-02T17:35:05Z,,"By Christoph Malin (see also his previous guest posts here)
On June 22nd, 2023, the heat was finally peaking after days of a heatwave around Innsbruck, Tyrol, Vorarlberg, Bavaria, and South Tyrol, e… [+2220 chars]",,en,thunderstorm,Thunderstorm,random,
https://www.cnbc.com/2023/07/02/severe-storms-threaten-july-4th-travel-across-south-and-northeast.html,https://www.cnbc.com/2023/07/02/severe-storms-threaten-july-4th-travel-across-south-and-northeast.html,0,www.cnbc.com,"Severe storms threaten July 4th travel, festivities across South and Northeast","The strongest storms will target Kentucky and Tennessee, potentially bringing damaging wind gusts over 65 mph and ping pong size hail.",https://sc.cnbcfm.com/applications/cnbc.com/staticcontent/img/cnbc_logo.gif?v=1524171804&w=1920&h=1080,2023-07-02T18:06:00Z,http://archive.md/20230702200249/https://www.cnbc.com/2023/07/02/severe-storms-threaten-july-4th-travel-across-south-and-northeast.html,"As the extended 4th of July holiday weekend looms on the horizon severe storms are set to take aim across a wide swath from New York and Pennsylvania stretching down to Arkansas.
On Sunday, 51 milli… [+2360 chars]",,en,Storm Tennessee,Storm,femaList,United States
https://biztoc.com/x/e59575b4bfac4f97,https://biztoc.com/x/e59575b4bfac4f97,0,biztoc.com,"Magnitude 6.9 earthquake strikes Neiafu, Tonga","An earthquake of magnitude 6.9 struck the Neiafu region in Tonga on Sunday, the United States Geological Survey said. #neiafu #tonga",https://c.biztoc.com/p/e59575b4bfac4f97/s.webp,2023-07-02T21:04:10Z,,"An earthquake of magnitude 6.9 struck the Neiafu region in Tonga on Sunday, the United States Geological Survey said.
#neiafu#tonga
This story appeared on reuters.com, .",,en,Earthquake United States,Earthquake,usgsEarthquake,United States
https://www.autosport.com/nascar-cup/news/start-of-sundays-chicago-street-cup-race-delayed-by-record-rainfall/10490856/,https://www.autosport.com/nascar-cup/news/start-of-sundays-chicago-street-cup-race-delayed-by-record-rainfall/10490856/,0,www.autosport.com,NASCAR Cup Chicago Street race delayed by torrential rain,"With continued heavy rain and flooding throughout Sunday, NASCAR has placed the scheduled 5pm local time start of the inaugural Chicago Street race on hold.The event is the first street race in the 75-year history of the Cup series, scheduled to be run on a 2…",https://cdn-7.motorsport.com/images/amp/27vApzK0/s6/jenson-button-rick-ware-racing.jpg,2023-07-02T21:25:52Z,,"With continued heavy rain and flooding throughout Sunday, NASCAR has placed the scheduled 5pm local time start of the inaugural Chicago Street race on hold.
The event is the first street race in the… [+1039 chars]",,en,torrential rain,Flash Flood,randomTerm,
https://www.theguardian.com/sport/2023/jul/03/poms-great-ashes-hypocrisy-australia-reacts-to-second-test-controversy,https://www.theguardian.com/sport/2023/jul/03/poms-great-ashes-hypocrisy-australia-reacts-to-second-test-controversy,0,www.theguardian.com,‘Poms’ great Ashes hypocrisy’: Australia reacts to second Test controversy,<ul><li>Alex Carey’s stumping of Jonny Bairstow causes storm</li><li>Ugly scenes in Lord’s Long Room branded ‘disgraceful’</li></ul>Australia woke up on Monday morning to an Ashes storm blowing from the other side of the world after Alex Carey’s controversial…,https://i.guim.co.uk/img/media/5b23b03dcefeb17ff906e5a9273d1601b3c3dd2d/0_120_3788_2272/master/3788.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=7091d403af153dd52faab24a83a730b0,2023-07-03T03:09:31Z,https://web.archive.org/web/20230703095442/https://www.theguardian.com/sport/2023/jul/03/poms-great-ashes-hypocrisy-australia-reacts-to-second-test-controversy,"Australia woke up on Monday morning to an Ashes storm blowing from the other side of the world after Alex Careys controversial stumping of Jonny Bairstow led to acrimony, recriminations, finger-point… [+11349 chars]",,en,storm,Storm,randomTerm,
https://www.marketscreener.com/quote/index/TOPIX-INDEX-61714390/news/Magnitude-6-2-earthquake-hits-Indonesia-s-Papua-44249492/,https://www.marketscreener.com/quote/index/TOPIX-INDEX-61714390/news/Magnitude-6-2-earthquake-hits-Indonesia-s-Papua-44249492/,0,www.marketscreener.com,Magnitude 6.2 earthquake hits Indonesia's Papua,"(marketscreener.com) An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential. https://www.marketscreener.com/quote/index/TOPIX-INDEX-61714390/news/Magnitude…",https://www.marketscreener.com/images/twitter_MS_fdblanc.png,2023-07-03T03:14:03Z,https://web.archive.org/web/20230703040545/https://www.marketscreener.com/quote/index/TOPIX-INDEX-61714390/news/Magnitude-6-2-earthquake-hits-Indonesia-s-Papua-44249492/,"JAKARTA (Reuters) - An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential. 
 The epicenter of… [+512 chars]",,en,Earthquake Indonesia,Earthquake,unknown,
https://www.thestar.com.my/news/world/2023/07/03/magnitude-62-earthquake-hits-indonesia039s-papua,https://www.thestar.com.my/news/world/2023/07/03/magnitude-62-earthquake-hits-indonesia039s-papua,0,www.thestar.com.my,Magnitude 6.2 earthquake hits Indonesia's Papua,"JAKARTA (Reuters) - An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential. Read full story",https://cdn.thestar.com.my/Themes/img/newTsol_logo_socmedia.png,2023-07-03T03:16:00Z,https://web.archive.org/web/20230703033153/https://www.thestar.com.my/news/world/2023/07/03/magnitude-62-earthquake-hits-indonesia039s-papua,"JAKARTA (Reuters) - An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential. 
The epicenter of … [+511 chars]",,en,Earthquake Indonesia,Earthquake,unknown,
https://www.thestar.com/news/world/asia/2023/07/03/quake-shakes-part-of-indonesias-papua-no-immediate-reports-of-casualties.html,https://www.thestar.com/news/world/asia/2023/07/03/quake-shakes-part-of-indonesias-papua-no-immediate-reports-of-casualties.html,0,www.thestar.com,"Quake shakes part of Indonesia’s Papua, no immediate reports of casualties","JAKARTA, Indonesia (AP) — An earthquake shook Indonesia’s easternmost province Monday, but there were no immediate reports of serious damage or casual...",https://www.thestar.com/assets/img/thestar-ribbon.png,2023-07-03T04:19:20Z,,"JAKARTA, Indonesia (AP) An earthquake shook Indonesias easternmost province Monday, but there were no immediate reports of serious damage or casualties.
The U.S. Geological Survey said the magnitude… [+1532 chars]",,en,"Earthquake Papua, Indonesia",Earthquake,usgsEarthquake,Indonesia
https://www.bostonglobe.com/2023/07/03/world/earthquake-shakes-part-indonesias-papua-no-immediate-reports-casualties/,https://www.bostonglobe.com/2023/07/03/world/earthquake-shakes-part-indonesias-papua-no-immediate-reports-casualties/,0,www.bostonglobe.com,"Earthquake shakes part of Indonesia’s Papua, no immediate reports of casualties","An earthquake has shaken Indonesia’s easternmost province, but there are no immediate reports of serious damage or casualties.",https://www.bostonglobe.com/pf/resources/images/logo-bg.jpg?d=414,2023-07-03T04:22:49Z,,"JAKARTA, Indonesia (AP) An earthquake shook Indonesias easternmost province Monday, but there were no immediate reports of serious damage or casualties.
The U.S. Geological Survey said the magnitude… [+1202 chars]",,en,"Earthquake Papua, Indonesia",Earthquake,usgsEarthquake,Indonesia
https://abcnews.go.com/International/wireStory/quake-shakes-part-indonesias-papua-immediate-reports-casualties-100602798,https://abcnews.go.com/International/wireStory/quake-shakes-part-indonesias-papua-immediate-reports-casualties-100602798,0,abcnews.go.com,"Quake shakes part of Indonesia's Papua, no immediate reports of casualties","An earthquake has shaken Indonesia’s easternmost province, but there are no immediate reports of serious damage or casualties",https://s.abcnews.com/images/US/abc_news_default_2000x2000_update_16x9_992.jpg,2023-07-03T04:31:40Z,,"JAKARTA, Indonesia -- An earthquake shook Indonesias easternmost province Monday, but there were no immediate reports of serious damage or casualties.
The U.S. Geological Survey said the magnitude 5… [+1200 chars]",,en,"Earthquake Papua, Indonesia",Earthquake,usgsEarthquake,Indonesia
https://www.dailymail.co.uk/news/article-12257757/El-Nino-threat-looms-large-Australia-climate-experts-predict-huge-bushfires-2023.html,https://www.dailymail.co.uk/news/article-12257757/El-Nino-threat-looms-large-Australia-climate-experts-predict-huge-bushfires-2023.html,0,www.dailymail.co.uk,El Nino threat looms large for Australia - as climate experts predict huge bushfires for 2023,"Australia is set to burn if El Nino returns as predicted, bringing hot and dry conditions.",https://i.dailymail.co.uk/1s/2023/07/03/06/72782131-0-image-a-32_1688362881048.jpg,2023-07-03T06:01:55Z,https://web.archive.org/web/20230704153805/https://www.dailymail.co.uk/news/article-12257757/El-Nino-threat-looms-large-Australia-climate-experts-predict-huge-bushfires-2023.html,"Australia is set to burn if El Nino returns as predicted, bringing hot and dry conditions.
While an official declaration of an El Nino event for Australia is yet to take place, the Bureau of Meteoro… [+2791 chars]",,en,bushfire,Wild Fire,randomTerm,
https://japantoday.com/category/national/heavy-rain-pounds-southwestern-japan-evacuation-ordered-for-360-000,https://japantoday.com/category/national/heavy-rain-pounds-southwestern-japan-evacuation-ordered-for-360-000,0,japantoday.com,"Heavy rain pounds southwestern Japan; evacuation ordered for 360,000","Heavy rain pounded Japan's southwestern Kyushu region on Monday, causing a bridge to collapse, with evacuation orders issued for some 360,000 residents in the city of Kumamoto. The Japan Meteorological Agency warned of torrential rain and thunder continuing a…",,2023-07-03T07:36:19Z,,"Heavy rain pounded Japan's southwestern Kyushu region on Monday, causing a bridge to collapse, with evacuation orders issued for some 360,000 residents in the city of Kumamoto.
The Japan Meteorologi… [+639 chars]",,en,torrential rain,Flash Flood,randomTerm,
https://biztoc.com/x/bf6cda3e8d2a9be2,https://biztoc.com/x/bf6cda3e8d2a9be2,0,biztoc.com,Magnitude 6.2 earthquake hits Indonesia's Papua,"An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential. #indonesia #papuaprovince",https://c.biztoc.com/p/bf6cda3e8d2a9be2/s.webp,2023-07-03T10:08:14Z,https://web.archive.org/web/20230703105211/https://biztoc.com/x/bf6cda3e8d2a9be2,"An earthquake with a 6.2 magnitude struck off Indonesia's Papua province on Monday, the national geophysics agency said, adding there was no tsunami potential.
#indonesia#papuaprovince
This story a… [+24 chars]",,en,Earthquake Indonesia,Earthquake,unknown,
https://www.activistpost.com/2023/07/macron-demands-platforms-delete-riot-content-blames-social-media-video-games-for-protest-spread.html,https://www.activistpost.com/2023/07/macron-demands-platforms-delete-riot-content-blames-social-media-video-games-for-protest-spread.html,0,www.activistpost.com,Macron Demands Platforms Delete Riot Content; Blames Social Media & Video Games For Protest Spread,"By Christina Maas In France, a storm is brewing (again), and French President Emmanuel Macron appears to have figured it all out – it’s social...
Macron Demands Platforms Delete Riot Content; Blames Social Media & Video Games For Protest Spread",https://www.activistpost.com/wp-content/uploads/2023/07/macron-sm-protest-reclaim-the-net-1024x569-1.jpg,2023-07-03T12:27:04Z,,"By Christina Maas
In France, a storm is brewing (again), and French President Emmanuel Macron appears to have figured it all out its social media and video games that are to blame for the ongoing ri… [+1826 chars]",,en,storm France,Storm,eswdList,France
https://www.theguardian.com/environment/2023/jul/03/a-perfect-storm-scientists-ponder-if-climate-has-entered-a-new-erratic-era,https://www.theguardian.com/environment/2023/jul/03/a-perfect-storm-scientists-ponder-if-climate-has-entered-a-new-erratic-era,0,www.theguardian.com,A perfect storm? Scientists ponder if climate has entered a new erratic era,"Rising surface temperatures in the north Atlantic exacerbated by El Niño and a drop in Antarctic sea ice are prompting fears for ecosystems “Very unusual”, “worrying”, “terrifying”, and “bonkers”; the reactions of veteran scientists to the sharp increase in n…",https://i.guim.co.uk/img/media/3de9780af1df091c9318b572fa4ef2183fb7f2c3/0_0_4936_2962/master/4936.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=c9866f237b1e98f837f5c4bc6640e580,2023-07-03T12:50:24Z,https://web.archive.org/web/20230703130102/https://www.theguardian.com/environment/2023/jul/03/a-perfect-storm-scientists-ponder-if-climate-has-entered-a-new-erratic-era,"Very unusual, worrying, terrifying, and bonkers; the reactions of veteran scientists to the sharp increase in north Atlantic surface temperatures over the past three months raises the question of whe… [+12923 chars]",,en,storm,Storm,randomTerm,
https://www.chicagotribune.com/weather/keeping-cool-tips-20230703-znzl37jyjvfw5ppzr5u4nslxbi-story.html,https://www.chicagotribune.com/weather/keeping-cool-tips-20230703-znzl37jyjvfw5ppzr5u4nslxbi-story.html,0,www.chicagotribune.com,How to keep cool during a heat wave,Here’s a guide on how to keep cool and stay safe in the punishing temperatures as the latest heat wave ravaging the country spreads east.,https://www.chicagotribune.com/resizer/egIsoh8mj_1CerRtc82hbW0uFDM=/1200x630/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/tronc/77UDZH62F5DYVB6VYBQTQR4E64.jpg,2023-07-03T13:02:34Z,,"Scorching heat across the U.S. already has caused more than a dozen deaths in Texas alone and led to mounting misery for millions of people from the Pacific Northwest to the South.
And the official … [+4465 chars]",,en,Heat Wave,Heat Wave,reliefWeb,
https://www.foxnews.com/world/5-4-magnitude-quake-shakes-indonesias-easternmost-province-papua-no-casualties-immediately-reported,https://www.foxnews.com/world/5-4-magnitude-quake-shakes-indonesias-easternmost-province-papua-no-casualties-immediately-reported,0,www.foxnews.com,"5.4 magnitude quake shakes Indonesia’s easternmost province Papua, no casualties immediately reported","Indonesia’s Papua was struck by an earthquake with a magnitude of 5.4. There were no immediate reports of serious casualties or damage, but aftershocks may still occur.",https://static.foxnews.com/foxnews.com/content/uploads/2023/07/4e360018-jayapura.jpg,2023-07-03T13:15:55Z,,"An earthquake shook Indonesias easternmost province Monday, but there were no immediate reports of serious damage or casualties.
The U.S. Geological Survey said the magnitude 5.4 quake was centered … [+1241 chars]",,en,"Earthquake Papua, Indonesia",Earthquake,usgsEarthquake,Indonesia
https://phys.org/news/2023-07-volcanic-sulfur-northern-chile.html,https://phys.org/news/2023-07-volcanic-sulfur-northern-chile.html,0,phys.org,Volcanic sulfur flows observed and recorded in northern Chile,"A small international team of vulcanologists has observed a rarely seen event—a sulfur flow from a volcano—in northern Chile. In their paper published in the journal Frontiers in Earth Science, the group describes how they happened to observe the flow and wha…",https://scx2.b-cdn.net/gfx/news/2023/volcanic-sulfur-flows.jpg,2023-07-03T13:30:01Z,https://web.archive.org/web/20230703133234/https://phys.org/news/2023-07-volcanic-sulfur-northern-chile.html,"(A) Location map of the Central Volcanic Zone (CVZ) of the Andes, including the Northern, Southern, and Austral Volcanic Zones (NVZ, SVZ, and AVZ, respectively), showing the Lastarria volcano as a re… [+3629 chars]",,en,Volcano,Volcano,unknown,
http://thegrio.com/2023/07/03/heres-how-to-keep-cool-and-stay-safe-during-a-heat-wave/,http://thegrio.com/2023/07/03/heres-how-to-keep-cool-and-stay-safe-during-a-heat-wave/,0,thegrio.com,Here’s how to keep cool and stay safe during a heat wave,"Here’s your guide on how to keep cool and stay safe in the punishing temperatures as the latest heat wave
The post Here’s how to keep cool and stay safe during a heat wave appeared first on TheGrio.",https://thegrio.com/wp-content/uploads/2023/07/HuntingtonBeachCalifornia.jpg,2023-07-03T13:40:44Z,,"Heres your guide on how to keep cool and stay safe in the punishing temperatures as the latest heat wave ravaging the country spreads east.
LAS VEGAS (AP) Scorching heat across the U.S. already has … [+4598 chars]",,en,Heat Wave,Heat Wave,reliefWeb,
https://www.independent.co.uk/tv/news/tunnel-five-fire-washington-evacuation-b2368616.html,https://www.independent.co.uk/tv/news/tunnel-five-fire-washington-evacuation-b2368616.html,0,www.independent.co.uk,Tunnel Five fire spreads rapidly now posing ‘extreme danger’ to Washington residents,"The Tunnel Five continues to spread rapidly in Skamania County, now burning more than 300 acres in southern Washington state.",https://cdn.jwplayer.com/v2/media/ykZSZ6ek/poster.jpg?width=720,2023-07-03T16:11:20Z,https://web.archive.org/web/20230703175534/https://www.independent.co.uk/tv/news/tunnel-five-fire-washington-evacuation-b2368616.html,"The Tunnel Five continues to spread rapidly in Skamania County, now burning more than 300 acres in southern Washington state.
The wildfire has forced residents to evacuate and threatens to destroy a… [+294 chars]",,en,Washington Tunnel Five Fire,Wild Fire,fema,USA
https://phys.org/news/2023-07-air-polluted-wildfire-animals.html,https://phys.org/news/2023-07-air-polluted-wildfire-animals.html,0,phys.org,"Air polluted with wildfire smoke can harm animals, too","The Canadian wildfires that are burning out of control have brought hazy skies and polluted air to parts of the United States unprepared for it—and that's affecting not just the people, but their pets and livestock, too.",https://scx2.b-cdn.net/gfx/news/2023/air-polluted-with-wild.jpg,2023-07-03T20:34:03Z,https://web.archive.org/web/20230703204303/https://phys.org/news/2023-07-air-polluted-wildfire-animals.html,"The Canadian wildfires that are burning out of control have brought hazy skies and polluted air to parts of the United States unprepared for itand that's affecting not just the people, but their pets… [+3097 chars]",,en,Wildfire United States,Wildfire,relief,United States
